value,count
0.483982,98
0.483982,139
0.48400745,53
0.48400745,53
0.48403472,103
0.48403472,67
0.48403472,60
0.48403472,103
0.48404905,52
0.48404905,52
0.48405194,69
0.48405194,58
0.48405194,118
0.48405194,118
0.48405194,62
0.48405567,165
0.48405567,398
0.48405567,398
0.48405567,245
0.48405567,282
0.484079,79
0.484079,79
0.484079,52
0.4841182,67
0.4841182,52
0.4841182,67
0.48414272,225
0.48414272,225
0.48414272,122
0.48414272,153
0.48414272,113
0.48420355,58
0.48420355,58
0.48424116,66
0.48424116,84
0.48424116,84
0.48429874,66
0.48429874,66
0.48431697,117
0.48431697,137
0.48431697,77
0.48431697,182
0.48431697,182
0.48436627,109
0.48436627,73
0.48436627,155
0.48436627,155
0.48436627,91
0.48445582,82
0.48445582,61
0.48445582,113
0.48445582,113
0.48445582,76
0.4844712,85
0.4844712,56
0.4844712,66
0.4844712,85
0.4845057,105
0.4845057,51
0.4845057,55
0.4845057,67
0.4845057,105
0.4845099,77
0.4845099,60
0.4845099,77
0.48461094,115
0.48461094,60
0.48461094,74
0.48461094,57
0.48461094,115
0.484687,57
0.484687,57
0.48470587,87
0.48470587,58
0.48470587,67
0.48470587,87
0.4847801,57
0.4847801,57
0.48483273,80
0.48483273,80
0.48483273,55
0.48485297,61
0.48485297,61
0.48489007,52
0.48489007,52
0.4848914,109
0.4848914,151
0.4848914,212
0.4848914,212
0.4848914,108
0.4849965,175
0.4849965,81
0.4849965,89
0.4849965,116
0.4849965,175
0.48501885,62
0.48501885,78
0.48501885,78
0.48504522,106
0.48504522,70
0.48504522,80
0.48504522,53
0.48504522,106
0.48504773,87
0.48504773,59
0.48504773,87
0.48504856,205
0.48504856,121
0.48504856,292
0.48504856,292
0.48504856,188
0.48505086,62
0.48505086,62
0.48518625,52
0.48518625,52
0.48518756,59
0.48518756,59
0.48519188,110
0.48519188,154
0.48519188,109
0.48519188,215
0.48519188,215
0.48520973,200
0.48520973,101
0.48520973,132
0.48520973,98
0.48520973,200
0.48521122,74
0.48521122,74
0.48523942,67
0.48523942,67
0.48523942,51
0.4852604,52
0.4852604,73
0.4852604,73
0.48528278,55
0.48528278,55
0.4853232,61
0.4853232,61
0.48535362,54
0.48535362,54
0.48551208,81
0.48551208,81
0.48551208,58
0.48562044,50
0.48562044,50
0.48562145,1118
0.48562145,727
0.48562145,775
0.48562145,519
0.48562145,1118
0.48567444,263
0.48567444,287
0.48567444,181
0.48567444,395
0.48567444,395
0.48568115,55
0.48568115,55
0.48572275,100
0.48572275,100
0.48572275,64
0.48572275,78
0.4857304,68
0.4857304,92
0.4857304,136
0.4857304,136
0.4857304,59
0.48580486,110
0.48580486,82
0.48580486,157
0.48580486,157
0.48580486,91
0.48581815,65
0.48581815,65
0.4858421,68
0.4858421,89
0.4858421,127
0.4858421,127
0.4858421,84
0.4858494,60
0.4858494,77
0.4858494,77
0.48588982,136
0.48588982,77
0.48588982,96
0.48588982,68
0.48588982,136
0.48591366,83
0.48591366,54
0.48591366,83
0.48597127,62
0.48597127,62
0.48600778,62
0.48600778,62
0.48603573,70
0.48603573,52
0.48603573,70
0.48614222,66
0.48614222,84
0.48614222,75
0.48614222,128
0.48614222,128
0.48617274,85
0.48617274,97
0.48617274,70
0.48617274,137
0.48617274,137
0.48621225,542
0.48621225,373
0.48621225,404
0.48621225,232
0.48621225,542
0.4864052,55
0.4864052,55
0.4864137,64
0.4864137,64
0.4865813,60
0.4865813,97
0.4865813,97
0.4865813,52
0.4865813,55
0.48669735,73
0.48669735,73
0.48675454,67
0.48675454,73
0.48675454,60
0.48675454,111
0.48675454,111
0.486805,143
0.486805,143
0.486805,68
0.486805,77
0.486805,76
0.4868143,95
0.4868143,95
0.4868143,67
0.48687103,63
0.48687103,63
0.48697442,56
0.48697442,50
0.48697442,56
0.4869912,60
0.4869912,88
0.4869912,88
0.48701742,56
0.48701742,56
0.48705623,61
0.48705623,61
0.48706532,53
0.48706532,53
0.48714516,98
0.48714516,56
0.48714516,67
0.48714516,98
0.48726088,145
0.48726088,145
0.48726088,77
0.48726088,102
0.48726088,77
0.48741868,120
0.48741868,81
0.48741868,87
0.48741868,63
0.48741868,120
0.4875654,138
0.4875654,138
0.4875654,71
0.4875654,66
0.4875654,99
0.4875812,125
0.4875812,125
0.4875812,61
0.4875812,64
0.4875812,93
0.48763245,478
0.48763245,312
0.48763245,339
0.48763245,216
0.48763245,478
0.48764098,62
0.48764098,75
0.48764098,52
0.48764098,98
0.48764098,98
0.48766378,57
0.48766378,57
0.48767188,162
0.48767188,162
0.48767188,80
0.48767188,100
0.48767188,76
0.4876736,54
0.4876736,54
0.48773894,89
0.48773894,63
0.48773894,89
0.4877941,60
0.4877941,85
0.4877941,85
0.4877941,60
0.4878139,61
0.4878139,61
0.48786485,92
0.48786485,53
0.48786485,92
0.48786518,68
0.48786518,68
0.4878999,58
0.4878999,58
0.48791894,57
0.48791894,57
0.48792648,158
0.48792648,89
0.48792648,101
0.48792648,94
0.48792648,158
0.48797005,66
0.48797005,66
0.48801073,276
0.48801073,168
0.48801073,183
0.48801073,123
0.48801073,276
0.488086,449
0.488086,449
0.488086,210
0.488086,267
0.488086,301
0.48813295,360
0.48813295,409
0.48813295,271
0.48813295,584
0.48813295,584
0.48826045,57
0.48826045,67
0.48826045,67
0.48827782,58
0.48827782,58
0.48830733,130
0.48830733,257
0.48830733,257
0.48830733,143
0.48830733,159
0.48831445,97
0.48831445,97
0.48831445,63
0.4884469,58
0.4884469,58
0.4884731,66
0.4884731,66
0.48851568,59
0.48851568,104
0.48851568,104
0.48851568,56
0.48851568,67
0.48854738,59
0.48854738,59
0.48860073,67
0.48860073,67
0.48860073,50
0.48874748,60
0.48874748,60
0.4887693,89
0.4887693,130
0.4887693,194
0.4887693,194
0.4887693,86
0.48878813,60
0.48878813,60
0.48882055,55
0.48882055,55
0.4888462,103
0.4888462,103
0.4888462,53
0.4888462,59
0.4888462,69
0.48888403,77
0.48888403,93
0.48888403,85
0.48888403,140
0.48888403,140
0.48890784,72
0.48890784,52
0.48890784,72
0.48891148,99
0.48891148,124
0.48891148,108
0.48891148,172
0.48891148,172
0.4889127,141
0.4889127,141
0.4889127,95
0.4889127,66
0.4889127,104
0.4890716,56
0.4890716,56
0.48908636,51
0.48908636,63
0.48908636,81
0.48908636,81
0.4891392,53
0.4891392,82
0.4891392,82
0.48933452,65
0.48933452,65
0.4893356,51
0.4893356,69
0.4893356,101
0.4893356,101
0.4893356,60
0.48933753,66
0.48933753,70
0.48933753,58
0.48933753,117
0.48933753,117
0.4893721,59
0.4893721,59
0.48940462,52
0.48940462,71
0.48940462,71
0.48940542,197
0.48940542,197
0.48940542,106
0.48940542,136
0.48940542,103
0.48940676,70
0.48940676,88
0.48940676,88
0.48945665,55
0.48945665,55
0.48951685,60
0.48951685,60
0.4896684,136
0.4896684,136
0.4896684,92
0.4896684,70
0.4896684,95
0.48969498,51
0.48969498,51
0.4896975,54
0.4896975,76
0.4896975,76
0.489699,65
0.489699,65
0.48972496,52
0.48972496,52
0.4897689,56
0.4897689,76
0.4897689,76
0.48978257,102
0.48978257,68
0.48978257,78
0.48978257,52
0.48978257,102
0.48982507,144
0.48982507,80
0.48982507,103
0.48982507,74
0.48982507,144
0.48987365,70
0.48987365,70
0.4898976,55
0.4898976,79
0.4898976,79
0.4898976,50
0.4899024,56
0.4899024,56
0.4899268,122
0.4899268,122
0.4899268,73
0.4899268,66
0.4899268,82
0.48995963,1479
0.48995963,949
0.48995963,1037
0.48995963,686
0.48995963,1479
0.49002698,165
0.49002698,92
0.49002698,113
0.49002698,81
0.49002698,165
0.49012813,57
0.49012813,57
0.4901386,161
0.4901386,74
0.4901386,76
0.4901386,96
0.4901386,161
0.49024326,54
0.49024326,54
0.49024838,82
0.49024838,82
0.49024838,51
0.49027345,50
0.49027345,50
0.49032518,85
0.49032518,120
0.49032518,84
0.49032518,170
0.49032518,170
0.49032626,131
0.49032626,131
0.49032626,57
0.49032626,93
0.49032626,66
0.49035215,80
0.49035215,80
0.49035215,50
0.49035215,56
0.49043047,81
0.49043047,81
0.49043047,51
0.49045265,53
0.49045265,53
0.49050388,67
0.49050388,67
0.4905297,63
0.4905297,63
0.49055102,55
0.49055102,55
0.49055776,62
0.49055776,62
0.49063495,53
0.49063495,53
0.4906733,50
0.4906733,76
0.4906733,105
0.4906733,105
0.49068564,63
0.49068564,63
0.49068564,50
0.49072865,919
0.49072865,919
0.49072865,620
0.49072865,654
0.49072865,407
0.49075165,175
0.49075165,96
0.49075165,122
0.49075165,70
0.49075165,175
0.49077156,53
0.49077156,65
0.49077156,65
0.4908354,72
0.4908354,95
0.4908354,95
0.4908354,54
0.4908425,50
0.4908425,50
0.49088633,50
0.49088633,50
0.49091986,90
0.49091986,53
0.49091986,90
0.4909481,81
0.4909481,106
0.4909481,106
0.4909481,68
0.491058,55
0.491058,55
0.4911602,661
0.4911602,661
0.4911602,451
0.4911602,322
0.4911602,461
0.49116972,51
0.49116972,51
0.49128821,71
0.49128821,71
0.49129564,97
0.49129564,119
0.49129564,85
0.49129564,174
0.49129564,174
0.4913393,63
0.4913393,92
0.4913393,92
0.4913393,52
0.49140245,51
0.49140245,51
0.49141353,170
0.49141353,170
0.49141353,121
0.49141353,123
0.49141353,73
0.49143508,58
0.49143508,58
0.49145526,52
0.49145526,52
0.49153268,54
0.49153268,54
0.49156702,78
0.49156702,58
0.49156702,78
0.4916823,103
0.4916823,103
0.4916823,57
0.4916823,51
0.4916823,58
0.4917708,67
0.4917708,66
0.4917708,93
0.4917708,130
0.4917708,130
0.49181893,180
0.49181893,95
0.49181893,123
0.49181893,98
0.49181893,180
0.4918296,66
0.4918296,56
0.4918296,66
0.49185213,91
0.49185213,91
0.49185213,56
0.49190944,146
0.49190944,172
0.49190944,138
0.49190944,266
0.49190944,266
0.49195132,64
0.49195132,64
0.4919838,509
0.4919838,509
0.4919838,326
0.4919838,230
0.4919838,369
0.4919897,65
0.4919897,65
0.4921289,65
0.4921289,65
0.4921289,51
0.49214765,81
0.49214765,81
0.49214765,51
0.49214765,55
0.4921695,51
0.4921695,51
0.4921927,59
0.4921927,82
0.4921927,82
0.49221057,54
0.49221057,54
0.49222305,93
0.49222305,93
0.49222305,54
0.49222305,65
0.49222305,52
0.49228176,50
0.49228176,63
0.49228176,88
0.49228176,88
0.4924268,118
0.4924268,118
0.4924268,57
0.4924268,61
0.4924268,78
0.49248084,69
0.49248084,69
0.49248898,62
0.49248898,62
0.49253225,128
0.49253225,128
0.49253225,65
0.49253225,75
0.49253225,57
0.49261272,65
0.49261272,65
0.49262664,68
0.49262664,68
0.49267057,64
0.49267057,76
0.49267057,63
0.49267057,98
0.49267057,98
0.49268126,53
0.49268126,94
0.49268126,94
0.49270833,116
0.49270833,61
0.49270833,76
0.49270833,50
0.49270833,116
0.49279532,52
0.49279532,69
0.49279532,69
0.4928995,54
0.4928995,54
0.49290705,81
0.49290705,56
0.49290705,81
0.49298298,58
0.49298298,58
0.49303046,50
0.49303046,50
0.49313226,70
0.49313226,128
0.49313226,128
0.49313226,69
0.49313226,94
0.4931542,121
0.4931542,121
0.4931542,63
0.4931542,61
0.4931542,81
0.49316153,169
0.49316153,169
0.49316153,103
0.49316153,114
0.49316153,83
0.4931816,59
0.4931816,78
0.4931816,78
0.4931816,52
0.49332887,87
0.49332887,105
0.49332887,71
0.49332887,153
0.49332887,153
0.49335936,70
0.49335936,70
0.49335936,50
0.49337238,63
0.49337238,63
0.49338248,57
0.49338248,57
0.49341208,90
0.49341208,50
0.49341208,61
0.49341208,90
0.49348873,68
0.49348873,68
0.49354184,63
0.49354184,83
0.49354184,83
0.49356806,74
0.49356806,74
0.493614,125
0.493614,125
0.493614,59
0.493614,66
0.493614,77
0.493628,64
0.493628,64
0.493652,63
0.493652,63
0.49366605,72
0.49366605,146
0.49366605,146
0.49366605,78
0.49366605,100
0.49368495,55
0.49368495,55
0.49375424,51
0.49375424,51
0.49381432,181
0.49381432,181
0.49381432,104
0.49381432,125
0.49381432,95
0.49384692,87
0.49384692,87
0.49384692,62
0.49384692,64
0.49386522,55
0.49386522,68
0.49386522,111
0.49386522,111
0.49389666,58
0.49389666,58
0.49395657,93
0.49395657,93
0.49395657,57
0.49395657,71
0.49395996,52
0.49395996,52
0.49396417,137
0.49396417,77
0.49396417,82
0.49396417,70
0.49396417,137
0.49401724,56
0.49401724,62
0.49401724,55
0.49401724,101
0.49401724,101
0.4940988,61
0.4940988,94
0.4940988,94
0.4940988,60
0.49412054,59
0.49412054,59
0.49413016,100
0.49413016,136
0.49413016,92
0.49413016,191
0.49413016,191
0.4942065,56
0.4942065,56
0.49421537,99
0.49421537,56
0.49421537,58
0.49421537,51
0.49421537,99
0.49426308,52
0.49426308,52
0.49431545,75
0.49431545,54
0.49431545,75
0.49438715,67
0.49438715,67
0.49441835,69
0.49441835,69
0.49441835,55
0.49443242,125
0.49443242,70
0.49443242,89
0.49443242,62
0.49443242,125
0.49450734,64
0.49450734,64
0.49452174,164
0.49452174,96
0.49452174,116
0.49452174,89
0.49452174,164
0.49456063,101
0.49456063,65
0.49456063,101
0.49456915,57
0.49456915,57
0.49470666,135
0.49470666,135
0.49470666,86
0.49470666,101
0.49470666,59
0.4947564,130
0.4947564,130
0.4947564,78
0.4947564,70
0.4947564,93
0.4948108,55
0.4948108,55
0.4948347,102
0.4948347,131
0.4948347,176
0.4948347,176
0.4948347,112
0.49484164,60
0.49484164,60
0.49487925,80
0.49487925,50
0.49487925,52
0.49487925,80
0.49494848,149
0.49494848,149
0.49494848,96
0.49494848,109
0.49494848,70
0.4951649,80
0.4951649,80
0.4951649,56
0.4952411,57
0.4952411,97
0.4952411,97
0.49524313,59
0.49524313,59
0.49524558,91
0.49524558,180
0.49524558,180
0.49524558,108
0.49524558,124
0.4952456,59
0.4952456,98
0.4952456,121
0.4952456,121
0.4952456,83
0.49525705,62
0.49525705,62
0.4952754,86
0.4952754,86
0.4952754,50
0.4952754,62
0.49528855,58
0.49528855,58
0.49532145,79
0.49532145,155
0.49532145,155
0.49532145,70
0.49532145,102
0.49538365,56
0.49538365,56
0.49554652,60
0.49554652,60
0.495613,97
0.495613,97
0.495613,67
0.495613,70
0.49569952,72
0.49569952,72
0.4957194,85
0.4957194,85
0.4957194,59
0.49572733,70
0.49572733,85
0.49572733,61
0.49572733,133
0.49572733,133
0.49580866,68
0.49580866,68
0.49583587,67
0.49583587,67
0.49589983,65
0.49589983,65
0.49590722,115
0.49590722,115
0.49590722,61
0.49590722,70
0.49592105,102
0.49592105,50
0.49592105,67
0.49592105,102
0.49594823,62
0.49594823,62
0.49597427,69
0.49597427,97
0.49597427,97
0.49597427,56
0.49601042,72
0.49601042,72
0.49601042,51
0.4960732,50
0.4960732,50
0.4960981,87
0.4960981,87
0.4960981,55
0.49614143,70
0.49614143,70
0.4962359,50
0.4962359,50
0.49625888,192
0.49625888,138
0.49625888,314
0.49625888,314
0.49625888,147
0.4963269,260
0.4963269,414
0.4963269,572
0.4963269,572
0.4963269,370
0.49637488,100
0.49637488,75
0.49637488,76
0.49637488,100
0.49638185,168
0.49638185,101
0.49638185,115
0.49638185,78
0.49638185,168
0.49647143,87
0.49647143,87
0.49647143,52
0.49647143,64
0.49648678,51
0.49648678,51
0.49649638,60
0.49649638,60
0.496506,55
0.496506,55
0.49653083,73
0.49653083,56
0.49653083,73
0.49653885,80
0.49653885,53
0.49653885,80
0.49655962,90
0.49655962,90
0.49655962,62
0.49658164,65
0.49658164,130
0.49658164,130
0.49658164,83
0.49658164,83
0.49662027,52
0.49662027,52
0.49664426,57
0.49664426,57
0.49677253,794
0.49677253,794
0.49677253,537
0.49677253,581
0.49677253,379
0.4968428,52
0.4968428,75
0.4968428,75
0.4968748,91
0.4968748,91
0.4968748,59
0.4968748,65
0.49690145,51
0.49690145,77
0.49690145,77
0.49691048,70
0.49691048,70
0.49691048,53
0.49692714,197
0.49692714,197
0.49692714,130
0.49692714,145
0.49692714,83
0.4969481,161
0.4969481,161
0.4969481,83
0.4969481,81
0.4969481,105
0.49694946,136
0.49694946,80
0.49694946,92
0.49694946,70
0.49694946,136
0.49696755,55
0.49696755,55
0.4970022,54
0.4970022,54
0.49704412,52
0.49704412,59
0.49704412,59
0.49709252,68
0.49709252,83
0.49709252,54
0.49709252,113
0.49709252,113
0.49709556,117
0.49709556,71
0.49709556,85
0.49709556,117
0.49716333,50
0.49716333,74
0.49716333,74
0.4971706,885
0.4971706,885
0.4971706,581
0.4971706,432
0.4971706,633
0.49719882,96
0.49719882,96
0.49719882,61
0.49719882,52
0.4973385,73
0.4973385,73
0.4973385,53
0.49735415,60
0.49735415,60
0.49741182,59
0.49741182,59
0.49756846,88
0.49756846,88
0.49756846,51
0.49756846,60
0.49757084,52
0.49757084,52
0.49761188,94
0.49761188,50
0.49761188,61
0.49761188,94
0.49762037,50
0.49762037,70
0.49762037,70
0.49766752,55
0.49766752,55
0.4976863,81
0.4976863,81
0.49770465,59
0.49770465,59
0.49771762,57
0.49771762,81
0.49771762,81
0.49771762,50
0.49782538,82
0.49782538,82
0.497829,69
0.497829,69
0.49783632,78
0.49783632,78
0.4978685,92
0.4978685,117
0.4978685,168
0.4978685,168
0.4978685,82
0.49786964,56
0.49786964,56
0.49790785,51
0.49790785,61
0.49790785,85
0.49790785,85
0.49790975,91
0.49790975,109
0.49790975,90
0.49790975,166
0.49790975,166
0.4979146,54
0.4979146,54
0.49798527,98
0.49798527,118
0.49798527,79
0.49798527,185
0.49798527,185
0.49806237,51
0.49806237,51
0.49811935,83
0.49811935,58
0.49811935,83
0.4981332,65
0.4981332,65
0.49819922,143
0.49819922,85
0.49819922,99
0.49819922,63
0.49819922,143
0.4982176,56
0.4982176,56
0.49823564,51
0.49823564,51
0.49835604,63
0.49835604,63
0.4984398,85
0.4984398,85
0.4984398,53
0.49845353,71
0.49845353,71
0.49847504,55
0.49847504,55
0.49850512,66
0.49850512,84
0.49850512,65
0.49850512,124
0.49850512,124
0.49865785,54
0.49865785,54
0.498665,192
0.498665,192
0.498665,92
0.498665,81
0.498665,134
0.49876714,50
0.49876714,50
0.49884158,61
0.49884158,57
0.49884158,96
0.49884158,96
0.49885127,58
0.49885127,58
0.498876,56
0.498876,56
0.49888226,64
0.49888226,50
0.49888226,95
0.49888226,95
0.49893647,87
0.49893647,87
0.49893647,55
0.4990042,103
0.4990042,103
0.4990042,55
0.4990042,70
0.49904245,103
0.49904245,51
0.49904245,71
0.49904245,54
0.49904245,103
0.49905726,53
0.49905726,53
0.49911815,76
0.49911815,94
0.49911815,63
0.49911815,130
0.49911815,130
0.4991734,53
0.4991734,76
0.4991734,76
0.4992039,56
0.4992039,63
0.4992039,86
0.4992039,86
0.4992039,53
0.49926692,67
0.49926692,67
0.49934998,80
0.49934998,52
0.49934998,56
0.49934998,80
0.49943158,72
0.49943158,72
0.49943158,53
0.49943757,896
0.49943757,896
0.49943757,574
0.49943757,683
0.49943757,425
0.4994558,57
0.4994558,57
0.49946657,83
0.49946657,61
0.49946657,58
0.49946657,83
0.4994724,57
0.4994724,57
0.49957737,54
0.49957737,54
0.4995925,120
0.4995925,191
0.4995925,191
0.4995925,103
0.4995925,97
0.499628,67
0.499628,67
0.49963388,88
0.49963388,59
0.49963388,88
0.49971858,165
0.49971858,165
0.49971858,80
0.49971858,110
0.49971858,76
0.49972928,51
0.49972928,51
0.4999381,84
0.4999381,84
0.4999381,54
0.49994385,57
0.49994385,57
0.4999683,50
0.4999683,50
0.49999452,133
0.49999452,75
0.49999452,95
0.49999452,70
0.49999452,133
0.50002956,55
0.50002956,55
0.50003743,69
0.50003743,69
0.5000815,57
0.5000815,57
0.50010735,63
0.50010735,63
0.5001299,56
0.5001299,56
0.50021446,80
0.50021446,80
0.50021887,122
0.50021887,132
0.50021887,87
0.50021887,192
0.50021887,192
0.5002327,52
0.5002327,52
0.5002386,50
0.5002386,50
0.5002721,58
0.5002721,83
0.5002721,83
0.5002721,53
0.50027555,51
0.50027555,51
0.50031173,122
0.50031173,81
0.50031173,85
0.50031173,68
0.50031173,122
0.50031734,103
0.50031734,56
0.50031734,73
0.50031734,65
0.50031734,103
0.5003574,71
0.5003574,71
0.5005224,59
0.5005224,59
0.5005224,51
0.50054985,598
0.50054985,648
0.50054985,401
0.50054985,897
0.50054985,897
0.50059164,65
0.50059164,65
0.50065184,117
0.50065184,65
0.50065184,75
0.50065184,56
0.50065184,117
0.50065684,76
0.50065684,76
0.50065684,50
0.50067896,64
0.50067896,64
0.5007846,87
0.5007846,55
0.5007846,52
0.5007846,87
0.5007874,112
0.5007874,112
0.5007874,70
0.5007874,82
0.5007874,60
0.50078917,51
0.50078917,72
0.50078917,72
0.50081193,65
0.50081193,65
0.5008565,832
0.5008565,518
0.5008565,601
0.5008565,387
0.5008565,832
0.50093615,50
0.50093615,50
0.5009922,51
0.5009922,51
0.5010058,56
0.5010058,56
0.5010657,112
0.5010657,112
0.5010657,66
0.5010657,79
0.5010657,58
0.5010711,70
0.5010711,70
0.5010929,94
0.5010929,64
0.5010929,127
0.5010929,127
0.5010929,58
0.501131,73
0.501131,73
0.501131,52
0.501131,52
0.5012145,98
0.5012145,65
0.5012145,146
0.5012145,146
0.5012145,81
0.5012406,74
0.5012406,61
0.5012406,119
0.5012406,119
0.5012406,69
0.50134456,54
0.50134456,69
0.50134456,92
0.50134456,92
0.50136083,50
0.50136083,78
0.50136083,78
0.5013757,164
0.5013757,101
0.5013757,223
0.5013757,223
0.5013757,126
0.501405,56
0.501405,78
0.501405,78
0.5014231,93
0.5014231,77
0.5014231,145
0.5014231,145
0.5014231,76
0.50155926,51
0.50155926,51
0.50158226,82
0.50158226,104
0.50158226,76
0.50158226,142
0.50158226,142
0.5016493,140
0.5016493,101
0.5016493,193
0.5016493,193
0.5016493,98
0.50166696,64
0.50166696,64
0.50173426,54
0.50173426,54
0.5017697,50
0.5017697,76
0.5017697,76
0.5017896,62
0.5017896,88
0.5017896,88
0.50179046,98
0.50179046,104
0.50179046,76
0.50179046,131
0.50179046,131
0.5018408,51
0.5018408,51
0.50189483,52
0.50189483,78
0.50189483,78
0.50202906,60
0.50202906,60
0.5020505,74
0.5020505,74
0.5020505,54
0.5020925,55
0.5020925,122
0.5020925,122
0.5020925,75
0.5020925,80
0.502114,61
0.502114,61
0.5021198,114
0.5021198,67
0.5021198,155
0.5021198,155
0.5021198,95
0.5021601,374
0.5021601,374
0.5021601,249
0.5021601,264
0.5021601,161
0.5021614,160
0.5021614,160
0.5021614,83
0.5021614,113
0.5021614,83
0.502237,111
0.502237,111
0.502237,56
0.502237,77
0.502237,84
0.50226766,70
0.50226766,70
0.5022825,58
0.5022825,58
0.50235,68
0.50235,63
0.50235,99
0.50235,99
0.50243104,440
0.50243104,494
0.50243104,307
0.50243104,675
0.50243104,675
0.5024357,80
0.5024357,53
0.5024357,80
0.502454,78
0.502454,78
0.5026081,86
0.5026081,175
0.5026081,175
0.5026081,109
0.5026081,117
0.50264657,70
0.50264657,70
0.50264657,51
0.50270474,60
0.50270474,60
0.5027266,73
0.5027266,73
0.5027517,58
0.5027517,58
0.5027957,122
0.5027957,122
0.5027957,63
0.5027957,84
0.5027957,66
0.5028121,66
0.5028121,66
0.5028235,117
0.5028235,64
0.5028235,76
0.5028235,117
0.5028987,53
0.5028987,66
0.5028987,66
0.50292426,57
0.50292426,57
0.5029675,89
0.5029675,89
0.5029675,52
0.50299174,319
0.50299174,181
0.50299174,234
0.50299174,174
0.50299174,319
0.5031244,85
0.5031244,85
0.5031244,58
0.50316906,53
0.50316906,53
0.5032431,52
0.5032431,52
0.50326353,55
0.50326353,84
0.50326353,84
0.50327593,188
0.50327593,105
0.50327593,133
0.50327593,96
0.50327593,188
0.5033652,61
0.5033652,89
0.5033652,89
0.5033652,54
0.50338954,71
0.50338954,71
0.50343895,58
0.50343895,58
0.5034764,60
0.5034764,60
0.50349045,53
0.50349045,84
0.50349045,84
0.50355333,52
0.50355333,52
0.50374997,50
0.50374997,76
0.50374997,76
0.50378156,72
0.50378156,72
0.5038392,57
0.5038392,120
0.5038392,120
0.5038392,56
0.5038392,80
0.5038937,179
0.5038937,179
0.5038937,120
0.5038937,130
0.5038937,97
0.50400496,98
0.50400496,98
0.50400496,54
0.50400496,66
0.50400496,52
0.5040398,71
0.5040398,71
0.5040398,53
0.5040453,60
0.5040453,60
0.5040558,175
0.5040558,116
0.5040558,130
0.5040558,87
0.5040558,175
0.5041165,74
0.5041165,148
0.5041165,148
0.5041165,81
0.5041165,92
0.50412977,55
0.50412977,55
0.5041599,56
0.5041599,56
0.5041702,58
0.5041702,58
0.50420403,115
0.50420403,67
0.50420403,79
0.50420403,52
0.50420403,115
0.50425553,76
0.50425553,76
0.50425553,61
0.50429106,76
0.50429106,83
0.50429106,72
0.50429106,116
0.50429106,116
0.5044185,211
0.5044185,157
0.5044185,333
0.5044185,333
0.5044185,183
0.50442594,70
0.50442594,70
0.5045112,62
0.5045112,53
0.5045112,94
0.5045112,94
0.5045112,56
0.50454485,52
0.50454485,69
0.50454485,91
0.50454485,91
0.5046068,51
0.5046068,71
0.5046068,71
0.50460804,99
0.50460804,53
0.50460804,68
0.50460804,50
0.50460804,99
0.5046136,82
0.5046136,82
0.5046136,53
0.5046136,59
0.50467396,51
0.50467396,51
0.50467795,58
0.50467795,58
0.5047107,56
0.5047107,72
0.5047107,72
0.5048362,181
0.5048362,181
0.5048362,118
0.5048362,140
0.5048362,97
0.50499624,65
0.50499624,50
0.50499624,103
0.50499624,103
0.5050095,60
0.5050095,60
0.50505805,65
0.50505805,65
0.50506866,56
0.50506866,72
0.50506866,72
0.5052376,86
0.5052376,54
0.5052376,123
0.5052376,123
0.5052376,83
0.50525934,77
0.50525934,77
0.50525934,55
0.5053044,65
0.5053044,53
0.5053044,84
0.5053044,84
0.5053044,54
0.50532424,119
0.50532424,90
0.50532424,161
0.50532424,161
0.50532424,92
0.5053273,71
0.5053273,71
0.5053539,51
0.5053539,51
0.50536114,190
0.50536114,160
0.50536114,317
0.50536114,317
0.50536114,159
0.50538915,135
0.50538915,135
0.50538915,70
0.50538915,84
0.50538915,65
0.5055,78
0.5055,52
0.5055,78
0.5055985,57
0.5055985,57
0.50561434,76
0.50561434,76
0.50561434,53
0.50561434,60
0.50567836,66
0.50567836,66
0.50581884,50
0.50581884,50
0.50586045,51
0.50586045,51
0.5059196,65
0.5059196,65
0.5059439,66
0.5059439,66
0.50595194,51
0.50595194,51
0.5059831,60
0.5059831,89
0.5059831,89
0.5059831,53
0.5060991,172
0.5060991,118
0.5060991,246
0.5060991,246
0.5060991,137
0.5061073,67
0.5061073,67
0.50612885,211
0.50612885,211
0.50612885,129
0.50612885,146
0.50612885,100
0.5061409,69
0.5061409,154
0.5061409,154
0.5061409,100
0.5061409,100
0.5061477,87
0.5061477,67
0.5061477,137
0.5061477,137
0.5061477,63
0.5061714,53
0.5061714,53
0.5062872,54
0.5062872,54
0.5063128,54
0.5063128,76
0.5063128,76
0.5064409,72
0.5064409,97
0.5064409,97
0.5064409,63
0.5064589,58
0.5064589,58
0.50652385,61
0.50652385,61
0.5065432,69
0.5065432,76
0.5065432,61
0.5065432,119
0.5065432,119
0.50661725,113
0.50661725,75
0.50661725,79
0.50661725,62
0.50661725,113
0.5066949,221
0.5066949,144
0.5066949,328
0.5066949,328
0.5066949,202
0.5067016,707
0.5067016,477
0.5067016,1028
0.5067016,1028
0.5067016,604
0.5067413,61
0.5067413,61
0.5068433,69
0.5068433,69
0.50685644,55
0.50685644,55
0.506865,55
0.506865,55
0.5068852,70
0.5068852,70
0.5068852,54
0.5069276,74
0.5069276,74
0.5069332,166
0.5069332,100
0.5069332,117
0.5069332,92
0.5069332,166
