city,tag,value,cnt
深圳市,app_name,哔哩哔哩,175
深圳市,app_name,58同城,172
深圳市,app_name,车来了,168
深圳市,app_name,网易云音乐,167
深圳市,app_name,快看漫画,166
深圳市,app_name,美图秀秀,165
深圳市,app_name,网易新闻,163
深圳市,app_name,天天快报,163
深圳市,app_name,百度网盘,163
深圳市,app_name,开心消消乐,160
深圳市,app_name,墨迹天气,159
深圳市,app_name,MIUI天气,157
深圳市,app_name,陌陌,155
深圳市,app_name,欢乐斗地主（腾讯）,152
深圳市,app_name,新浪新闻,145
深圳市,app_name,探探,139
深圳市,app_name,哔哩哔哩动画,139
深圳市,app_name,猎豹浏览器,135
深圳市,app_name,IS语音,135
深圳市,app_name,360手机助手,131
深圳市,app_name,酷米客,128
深圳市,app_name,唱吧,128
深圳市,app_name,大众点评,127
深圳市,app_name,携程旅行,123
深圳市,app_name,Faceu激萌,123
深圳市,app_name,QQ阅读,118
深圳市,app_name,OPPO游戏中心,115
深圳市,app_name,360超级ROOT,113
深圳市,app_name,美团外卖,110
深圳市,app_name,QQ同步助手,110
深圳市,app_name,铁路12306,108
深圳市,app_name,秒拍,107
深圳市,app_name,魅族应用商店,107
深圳市,app_name,西瓜视频,106
深圳市,app_name,内涵段子,105
深圳市,app_name,百度贴吧,104
深圳市,app_name,美颜相机,102
深圳市,app_name,火山小视频,102
深圳市,app_name,小米应用商店,100
深圳市,app_name,搜狐视频,99
深圳市,app_name,联通手机营业厅,99
深圳市,app_name,闲鱼,97
深圳市,app_name,腾讯WiFi管家,94
深圳市,app_name,招商银行,93
深圳市,app_name,影视大全,92
深圳市,app_name,中国建设银行,90
深圳市,app_name,有道词典,90
深圳市,app_name,今日头条极速版,90
深圳市,app_name,触宝电话,90
深圳市,app_name,掌阅,88
深圳市,app_name,驾考宝典,88
深圳市,app_name,钉钉,80
深圳市,app_name,天天P图,78
深圳市,app_name,俄罗斯方块,76
深圳市,app_name,中国工商银行,74
深圳市,app_name,B612咔叽,74
深圳市,app_name,宝宝生日派对,73
深圳市,app_name,转转,72
深圳市,app_name,分期乐,72
深圳市,app_name,小米视频,71
深圳市,app_name,汽车之家,71
深圳市,app_name,知乎,70
深圳市,app_name,腾讯地图,70
深圳市,app_name,喜马拉雅FM,69
深圳市,app_name,苏宁易购,69
深圳市,app_name,金太阳手机炒股,69
深圳市,app_name,OPPO社区,69
深圳市,app_name,一点资讯,67
深圳市,app_name,京东金融,67
深圳市,app_name,斗鱼,67
深圳市,app_name,vivo游戏中心,67
深圳市,app_name,被窝音乐,66
深圳市,app_name,美拍,65
深圳市,app_name,去哪儿旅行,64
深圳市,app_name,欢乐斗地主,64
深圳市,app_name,工银融e联,63
深圳市,app_name,返还购,62
深圳市,app_name,百度外卖,62
深圳市,app_name,腾讯欢乐麻将全集,61
深圳市,app_name,小蓝单车,60
深圳市,app_name,前程无忧51Job,60
深圳市,app_name,穿越火线-枪战王者,60
深圳市,app_name,王者荣耀助手,59
深圳市,app_name,360浏览器,58
深圳市,app_name,中国银行,57
深圳市,app_name,米家,57
深圳市,app_name,凤凰新闻,56
深圳市,app_name,肯德基,55
深圳市,app_name,赶集网,55
深圳市,app_name,飞猪,55
深圳市,app_name,农行掌上银行,53
深圳市,app_name,铃声多多,53
深圳市,app_name,华为钱包,53
深圳市,app_name,海通e海通财,53
深圳市,app_name,Zombie Frontier 僵尸前线,53
深圳市,app_name,影音先锋,52
深圳市,app_name,聚力视频,52
深圳市,app_name,宾果消消消,52
深圳市,app_name,百度手机助手,52
深圳市,app_name,阿里巴巴,52
深圳市,app_name,蘑菇街,51
深圳市,app_name,掌上英雄联盟,50
深圳市,app_name,球球大作战,50
深圳市,app_name,风行视频,50
深圳市,app_name,贝贝,50
深圳市,app_name,12306智行火车票,50
深圳市,app_name,直播吧,49
深圳市,app_name,掌上生活,49
深圳市,app_name,悦动圈,49
深圳市,app_name,中国移动手机营业厅,48
深圳市,app_name,虾米音乐,48
深圳市,app_name,PP助手,48
深圳市,app_name,驾校一点通,47
深圳市,app_name,360影视大全,47
深圳市,app_name,贪吃蛇大作战,46
深圳市,app_name,企业微信,45
深圳市,app_name,中华万年历日历,44
深圳市,app_name,一直播,44
深圳市,app_name,相册管家,44
深圳市,app_name,虎牙直播,44
深圳市,app_name,韩剧TV,44
深圳市,app_name,猎豹安全大师,43
深圳市,app_name,最右,42
深圳市,app_name,万能遥控,42
深圳市,app_name,搜狐新闻,42
深圳市,app_name,买单吧,42
深圳市,app_name,土豆,41
深圳市,app_name,同花顺,41
深圳市,app_name,天天爱消除,41
深圳市,app_name,趣头条,41
深圳市,app_name,华为文件管理器,41
深圳市,app_name,优步Uber,40
深圳市,app_name,书旗小说,40
深圳市,app_name,一起作业学生,39
深圳市,app_name,小米游戏,39
深圳市,app_name,网易邮箱大师,39
深圳市,app_name,华为商城,39
深圳市,app_name,360清理大师,39
深圳市,app_name,智联招聘,37
深圳市,app_name,映客直播,37
深圳市,app_name,百度糯米,37
深圳市,app_name,YY,37
深圳市,app_name,QQ安全中心,37
深圳市,app_name,千牛,35
深圳市,app_name,僵尸前线,35
深圳市,app_name,折800,34
深圳市,app_name,菜鸟裹裹,34
深圳市,app_name,百度手机卫士,34
深圳市,app_name,KingRoot,34
深圳市,app_name,小米商城,33
深圳市,app_name,汽车报价大全,33
深圳市,app_name,派派,33
深圳市,app_name,滴滴车主,33
深圳市,app_name,潮自拍,33
深圳市,app_name,MIUI音乐,33
深圳市,app_name,天气通,32
深圳市,app_name,腾讯动漫,32
深圳市,app_name,魔秀桌面,32
深圳市,app_name,花生地铁WiFi,32
深圳市,app_name,最美天气,31
深圳市,app_name,网易邮箱,31
深圳市,app_name,搜狗浏览器,31
深圳市,app_name,经典2048,31
深圳市,app_name,分身大师,31
深圳市,app_name,地铁跑酷,31
深圳市,app_name,新平安口袋银行,30
深圳市,app_name,暴风影音,30
深圳市,app_name,搜狗阅读,29
深圳市,app_name,双开助手,29
深圳市,app_name,交管12123,29
深圳市,app_name,部落冲突,29
深圳市,app_name,QQ飞车,29
深圳市,app_name,小鸣单车,28
深圳市,app_name,平安口袋银行,28
深圳市,app_name,口碑,28
深圳市,app_name,街头拳击,28
深圳市,app_name,多看阅读,28
深圳市,app_name,百度视频,28
深圳市,app_name,WiFi管家,28
深圳市,app_name,追书神器,27
深圳市,app_name,中医通,27
深圳市,app_name,无他相机,27
深圳市,app_name,万年历,27
深圳市,app_name,淘票票,27
深圳市,app_name,锁屏秀秀,27
深圳市,app_name,车轮查违章,27
深圳市,app_name,Nice,27
深圳市,app_name,LBE安全大师,27
深圳市,app_name,Angry Gran Racing,27
深圳市,app_name,喜马拉雅,26
深圳市,app_name,美柚,26
深圳市,app_name,智远一户通,25
深圳市,app_name,有道翻译官,25
深圳市,app_name,小米运动,25
深圳市,app_name,旺信,25
深圳市,app_name,企鹅FM,25
深圳市,app_name,平安金管家,25
深圳市,app_name,龙珠直播,25
深圳市,app_name,百度翻译,25
深圳市,app_name,51信用卡管家,25
深圳市,app_name,蜻蜓FM,24
深圳市,app_name,钢琴块2,24
深圳市,app_name,凤凰视频,24
深圳市,app_name,导学号,24
深圳市,app_name,爱吾游戏宝盒,24
深圳市,app_name,1号店,24
深圳市,app_name,作业通,23
深圳市,app_name,下厨房,23
深圳市,app_name,天天酷跑,23
深圳市,app_name,手机电视,23
深圳市,app_name,高铁管家,23
深圳市,app_name,多说英语,23
深圳市,app_name,畅读,23
深圳市,app_name,百度阅读,23
深圳市,app_name,AcFun,23
深圳市,app_name,51万年历,23
深圳市,app_name,元贝驾考,22
深圳市,app_name,熊猫直播,22
深圳市,app_name,腾讯体育,22
深圳市,app_name,搜狗手机助手,22
深圳市,app_name,平安证券,22
深圳市,app_name,当当,22
深圳市,app_name,百词斩,22
深圳市,app_name,Keep,22
深圳市,app_name,Google Play 商店,22
深圳市,app_name,阅读王,21
深圳市,app_name,小猿搜题,21
深圳市,app_name,天天斗地主（真人版）,21
深圳市,app_name,随手记,21
深圳市,app_name,科目四驾照考试,21
深圳市,app_name,节奏大师,21
深圳市,app_name,健康160预约挂号咨询平台,21
深圳市,app_name,嘀嗒拼车,21
深圳市,app_name,楚楚街,21
深圳市,app_name,阴阳师,20
深圳市,app_name,马蜂窝旅游,20
深圳市,app_name,荔枝FM,20
深圳市,app_name,互动作业,20
深圳市,app_name,超级女明星,20
深圳市,app_name,宝宝树孕育,20
深圳市,app_name,安居客,20
深圳市,app_name,TapTap,20
深圳市,app_name,PP视频,20
深圳市,app_name,JJ斗地主,20
深圳市,app_name,116114,20
深圳市,app_name,宜搜小说,19
深圳市,app_name,小红书,19
深圳市,app_name,微观资讯,19
深圳市,app_name,同程旅游,19
深圳市,app_name,钱盾,19
深圳市,app_name,米聊,19
深圳市,app_name,迷你世界,19
深圳市,app_name,魅族游戏中心,19
深圳市,app_name,金山词霸,19
深圳市,app_name,荒野行动,19
深圳市,app_name,香哈菜谱,18
深圳市,app_name,三星应用商店,18
深圳市,app_name,人人美剧,18
深圳市,app_name,咪咕音乐,18
深圳市,app_name,咪咕视频,18
深圳市,app_name,金山电池医生,18
深圳市,app_name,宝宝过春节,18
深圳市,app_name,百度钱包,18
深圳市,app_name,百度浏览器,18
深圳市,app_name,安心记加班,18
深圳市,app_name,Boss直聘,18
深圳市,app_name,聚美优品,17
深圳市,app_name,欢乐狼人杀,17
深圳市,app_name,触宝号码助手,17
深圳市,app_name,WiFi万能密码,17
深圳市,app_name,B612（国际版）,17
深圳市,app_name,掌上穿越火线,16
深圳市,app_name,有信,16
深圳市,app_name,兴趣部落,16
深圳市,app_name,西瓜播放器,16
深圳市,app_name,微云,16
深圳市,app_name,微店,16
深圳市,app_name,网易考拉海购,16
深圳市,app_name,玩吧,16
深圳市,app_name,豌豆荚,16
深圳市,app_name,汤姆猫跑酷,16
深圳市,app_name,搜狗搜索,16
深圳市,app_name,神庙逃亡2,16
深圳市,app_name,起点读书,16
深圳市,app_name,企鹅电竞,16
深圳市,app_name,咪咕阅读,16
深圳市,app_name,九游游戏中心,16
深圳市,app_name,记加班,16
深圳市,app_name,华为穿戴,16
深圳市,app_name,虎扑体育,16
深圳市,app_name,儿歌多多,16
深圳市,app_name,QQ游戏,16
深圳市,app_name,QQ轻聊版,16
深圳市,app_name,Google Maps,16
深圳市,app_name,易车,15
深圳市,app_name,洋葱数学,15
深圳市,app_name,小米生活,15
深圳市,app_name,我的世界（国际）,15
深圳市,app_name,我查查,15
深圳市,app_name,网商银行,15
深圳市,app_name,完美钢琴,15
深圳市,app_name,拍拍贷借款,15
深圳市,app_name,猫眼,15
深圳市,app_name,快视频,15
深圳市,app_name,看漫画,15
深圳市,app_name,交通银行,15
深圳市,app_name,货拉拉,15
深圳市,app_name,华为游戏中心,15
深圳市,app_name,虹领巾,15
深圳市,app_name,海滨消消乐,15
深圳市,app_name,咕咚,15
深圳市,app_name,返利网,15
深圳市,app_name,电信营业厅,15
深圳市,app_name,触手直播,15
深圳市,app_name,爱豆IDOL,15
深圳市,app_name,WPS,15
深圳市,app_name,TIM,15
深圳市,app_name,掌上公交,14
深圳市,app_name,掌上大学,14
深圳市,app_name,用钱宝,14
深圳市,app_name,央视影音,14
深圳市,app_name,我的汤姆猫,14
深圳市,app_name,微信读书,14
深圳市,app_name,随手电筒,14
深圳市,app_name,水印相机,14
深圳市,app_name,深圳农商行,14
深圳市,app_name,扫描全能王,14
深圳市,app_name,快看浏览器,14
深圳市,app_name,酷划锁屏,14
深圳市,app_name,净化大师,14
深圳市,app_name,家长通,14
深圳市,app_name,皇室战争,14
深圳市,app_name,好豆菜谱,14
深圳市,app_name,飞行棋,14
深圳市,app_name,房天下,14
深圳市,app_name,发现精彩,14
深圳市,app_name,斗米兼职,14
深圳市,app_name,大姨吗,14
深圳市,app_name,DNF助手,14
深圳市,app_name,Chrome,14
深圳市,app_name,植物大战僵尸2高清版,13
深圳市,app_name,掌通家园,13
深圳市,app_name,邮储银行,13
深圳市,app_name,易到,13
深圳市,app_name,讯飞语记,13
深圳市,app_name,小豆苗疫苗助手,13
深圳市,app_name,天天象棋,13
深圳市,app_name,闪电降价,13
深圳市,app_name,融360,13
深圳市,app_name,人人视频,13
深圳市,app_name,全本免费阅读器,13
深圳市,app_name,欧朋浏览器,13
深圳市,app_name,脉脉,13
深圳市,app_name,旅行青蛙,13
深圳市,app_name,懒人听书,13
深圳市,app_name,来分期,13
深圳市,app_name,华为云服务,13
深圳市,app_name,花椒直播,13
深圳市,app_name,国美在线,13
深圳市,app_name,儿歌点点,13
深圳市,app_name,多玩我的世界盒子,13
深圳市,app_name,安卓壁纸,13
深圳市,app_name,WiFi钥匙,13
深圳市,app_name,QQ飞车手游,13
深圳市,app_name,360借条,13
深圳市,app_name,逐浪小说,12
深圳市,app_name,招才猫直聘,12
深圳市,app_name,优惠比价,12
深圳市,app_name,易用汇,12
深圳市,app_name,一嗨租车,12
深圳市,app_name,亚马逊购物,12
深圳市,app_name,小天才电话手表,12
深圳市,app_name,小恩爱,12
深圳市,app_name,沃视频,12
深圳市,app_name,微锁屏,12
深圳市,app_name,天天中彩票,12
深圳市,app_name,手机电视高清直播,12
深圳市,app_name,时光相册,12
深圳市,app_name,奇迹暖暖,12
深圳市,app_name,平安好医生,12
深圳市,app_name,美团众包,12
深圳市,app_name,乐看搜索,12
深圳市,app_name,狼人杀,12
深圳市,app_name,快手看片,12
深圳市,app_name,好看视频,12
深圳市,app_name,动漫之家,12
深圳市,app_name,导购分享,12
深圳市,app_name,垂直电商,12
深圳市,app_name,波克捕鱼,12
深圳市,app_name,宝宝好品德,12
深圳市,app_name,百度文库,12
深圳市,app_name,爱奇艺头条,12
深圳市,app_name,WhatsApp,12
深圳市,app_name,DJ多多,12
深圳市,app_name,4399游戏盒,12
深圳市,app_name,猿题库,11
深圳市,app_name,英雄难过棍子关,11
深圳市,app_name,一淘,11
深圳市,app_name,微桌面,11
深圳市,app_name,网易严选,11
深圳市,app_name,浦发手机银行,11
深圳市,app_name,朋友印象,11
深圳市,app_name,牛股王股票,11
深圳市,app_name,美妆相机,11
深圳市,app_name,漫漫漫画,11
深圳市,app_name,鲁大师安卓版,11
深圳市,app_name,链家,11
深圳市,app_name,乐动力,11
深圳市,app_name,哈罗单车,11
深圳市,app_name,滚动的天空,11
深圳市,app_name,二手交易,11
深圳市,app_name,豆果美食,11
深圳市,app_name,豆瓣,11
深圳市,app_name,动卡空间,11
深圳市,app_name,宝宝巴士,11
深圳市,app_name,安兔兔评测,11
深圳市,app_name,NOW直播,11
深圳市,app_name,Instagram,11
深圳市,app_name,Blued,11
深圳市,app_name,91黄历天气,11
深圳市,app_name,装B神器,10
深圳市,app_name,中华万年历,10
深圳市,app_name,阅读星,10
深圳市,app_name,英语流利说,10
深圳市,app_name,星巴克,10
深圳市,app_name,小米WiFi,10
深圳市,app_name,消灭星星3（最新版）,10
深圳市,app_name,铁友火车票12306抢票,10
深圳市,app_name,天眼查,10
深圳市,app_name,天天基金,10
深圳市,app_name,什么值得买,10
深圳市,app_name,平安好车主,10
深圳市,app_name,名片全能王,10
深圳市,app_name,民生银行手机银行,10
深圳市,app_name,美食杰,10
深圳市,app_name,蚂蚁财富,10
深圳市,app_name,猎聘同道,10
深圳市,app_name,快递100,10
深圳市,app_name,即刻,10
深圳市,app_name,饥饿鲨进化,10
深圳市,app_name,火影忍者,10
深圳市,app_name,魂斗罗：归来,10
深圳市,app_name,欢乐斗棋牌,10
深圳市,app_name,广西移动,10
深圳市,app_name,瓜子二手车,10
深圳市,app_name,东方头条,10
深圳市,app_name,东方财富网,10
深圳市,app_name,得到,10
深圳市,app_name,百度音乐,10
深圳市,app_name,PPTV聚力,10
深圳市,app_name,PicsArt,10
深圳市,app_name,58速运,10
深圳市,app_name,智慧树,9
深圳市,app_name,萤石云视频,9
深圳市,app_name,移动经纪人,9
深圳市,app_name,熊猫看书,9
深圳市,app_name,心悦俱乐部,9
深圳市,app_name,现金借款,9
深圳市,app_name,悟空遥控器,9
深圳市,app_name,微信电话本,9
深圳市,app_name,网易公开课,9
深圳市,app_name,途游斗地主,9
深圳市,app_name,同桌游戏,9
深圳市,app_name,天天看,9
深圳市,app_name,天天基金网,9
深圳市,app_name,腾讯桌球,9
深圳市,app_name,顺丰速运,9
深圳市,app_name,时空猎人,9
深圳市,app_name,糗事百科,9
深圳市,app_name,汽车大全,9
深圳市,app_name,骑士助手,9
深圳市,app_name,民生银行,9
深圳市,app_name,蚂蜂窝自由行,9
深圳市,app_name,鲁大师,9
深圳市,app_name,龙之谷,9
深圳市,app_name,连尚读书,9
深圳市,app_name,快牙,9
深圳市,app_name,快看影视,9
深圳市,app_name,金太阳,9
深圳市,app_name,金立视频,9
深圳市,app_name,今目标,9
深圳市,app_name,飞常准,9
深圳市,app_name,逗拍,9
深圳市,app_name,车轮驾考通,9
深圳市,app_name,百度导航,9
深圳市,app_name,ZAKER新闻,9
深圳市,app_name,Yoho!Buy有货,9
深圳市,app_name,WIFI密码查看器,9
深圳市,app_name,TXT免费全本电子书,9
深圳市,app_name,QQ输入法,9
深圳市,app_name,56视频,9
深圳市,app_name,360免费WiFi,9
深圳市,app_name,10086（原4G管家）,9
深圳市,app_name,掌上道聚城,8
深圳市,app_name,云图手机电视,8
深圳市,app_name,元气骑士,8
深圳市,app_name,有道云笔记,8
深圳市,app_name,宜停车,8
深圳市,app_name,壹钱包,8
深圳市,app_name,一键锁屏,8
深圳市,app_name,遥控精灵,8
深圳市,app_name,阳光惠生活,8
深圳市,app_name,我的安吉拉,8
深圳市,app_name,微博国际版,8
深圳市,app_name,跳跳舞蹈,8
深圳市,app_name,天涯社区,8
深圳市,app_name,体检宝测血压视力心率,8
深圳市,app_name,苏宁金融,8
深圳市,app_name,识货,8
深圳市,app_name,浦发信用卡,8
深圳市,app_name,平安普惠,8
深圳市,app_name,拇指玩,8
深圳市,app_name,米赚,8
深圳市,app_name,咪咕灵犀,8
深圳市,app_name,梦幻花园,8
深圳市,app_name,美丽说,8
深圳市,app_name,每日优鲜,8
深圳市,app_name,录屏大师,8
深圳市,app_name,快图浏览,8
深圳市,app_name,可可英语,8
深圳市,app_name,河南移动掌上营业厅,8
深圳市,app_name,和包支付,8
深圳市,app_name,国泰君安君弘,8
深圳市,app_name,广发银行手机银行,8
深圳市,app_name,弓箭手大作战,8
深圳市,app_name,纷享销客,8
深圳市,app_name,倒数日,8
深圳市,app_name,大姨吗月经期助手,8
深圳市,app_name,超级课程表,8
深圳市,app_name,宝宝超市,8
深圳市,app_name,QQ国际版,8
深圳市,app_name,K米,8
深圳市,app_name,139邮箱,8
深圳市,app_name,作业盒子小学学生端,7
深圳市,app_name,中信银行手机银行,7
深圳市,app_name,招联金融,7
深圳市,app_name,掌上TGP,7
深圳市,app_name,友阅,7
深圳市,app_name,永恒纪元,7
深圳市,app_name,银联钱包,7
深圳市,app_name,易信,7
深圳市,app_name,兴业银行,7
深圳市,app_name,消灭星星经典版,7
深圳市,app_name,闲来广东麻将,7
深圳市,app_name,五子棋,7
深圳市,app_name,我的世界,7
深圳市,app_name,挖财记账理财,7
深圳市,app_name,推箱子,7
深圳市,app_name,四川移动掌上营业厅,7
深圳市,app_name,竖屏斗地主,7
深圳市,app_name,手机QQ影音,7
深圳市,app_name,省呗,7
深圳市,app_name,深圳地铁,7
深圳市,app_name,扇贝单词,7
深圳市,app_name,融e生活,7
深圳市,app_name,米家有品,7
深圳市,app_name,魅族商城,7
深圳市,app_name,美团外卖商家版,7
深圳市,app_name,漫画人,7
深圳市,app_name,六合宝典,7
深圳市,app_name,恋与制作人,7
深圳市,app_name,乐心运动,7
深圳市,app_name,凯立德导航,7
深圳市,app_name,卷皮折扣,7
深圳市,app_name,京东钱包,7
深圳市,app_name,街头篮球,7
深圳市,app_name,简易背单词,7
深圳市,app_name,极简桌面,7
深圳市,app_name,黄油相机,7
深圳市,app_name,葫芦侠,7
深圳市,app_name,和我信,7
深圳市,app_name,光大银行手机银行,7
深圳市,app_name,高德导航,7
深圳市,app_name,懂车帝,7
深圳市,app_name,达达骑士版,7
深圳市,app_name,铂涛旅行,7
深圳市,app_name,百姓网,7
深圳市,app_name,安卓市场,7
深圳市,app_name,VUE,7
深圳市,app_name,Tumblr,7
深圳市,app_name,SuperSU,7
深圳市,app_name,Skype,7
深圳市,app_name,IN,7
深圳市,app_name,ES文件浏览器,7
深圳市,app_name,CAD快速看图,7
深圳市,app_name,Bubble Combos,7
深圳市,app_name,2345贷款王,7
深圳市,app_name,自如,6
深圳市,app_name,装扮小公主,6
深圳市,app_name,涨乐财富通,6
深圳市,app_name,悦跑圈,6
深圳市,app_name,英语趣配音,6
深圳市,app_name,英雄杀,6
深圳市,app_name,印象笔记,6
深圳市,app_name,一起来飞车,6
深圳市,app_name,迅雷影音,6
深圳市,app_name,熊猫优选,6
深圳市,app_name,行者,6
深圳市,app_name,小米金融,6
深圳市,app_name,微乐动态壁纸,6
深圳市,app_name,途牛旅游,6
深圳市,app_name,途虎养车,6
深圳市,app_name,淘宝联盟,6
深圳市,app_name,手机百度极速版,6
深圳市,app_name,收钱吧,6
深圳市,app_name,省钱快报,6
深圳市,app_name,生鲜电商,6
深圳市,app_name,全本小说下载器,6
深圳市,app_name,平行空间(原双开大师),6
深圳市,app_name,配音秀,6
深圳市,app_name,免费小说书城,6
深圳市,app_name,梦幻西游,6
深圳市,app_name,美味不用等,6
深圳市,app_name,美篇,6
深圳市,app_name,买车宝典-汽车报价大全,6
深圳市,app_name,炉石传说,6
深圳市,app_name,乐秀视频编辑器,6
深圳市,app_name,乐视体育,6
深圳市,app_name,拉勾,6
深圳市,app_name,快快查汉语字典,6
深圳市,app_name,夸克浏览器,6
深圳市,app_name,口语100,6
深圳市,app_name,净网大师,6
深圳市,app_name,精品街9块9,6
深圳市,app_name,晋江小说阅读,6
深圳市,app_name,借贷宝,6
深圳市,app_name,捷信金融,6
深圳市,app_name,江苏移动掌上营业厅,6
深圳市,app_name,环球时报,6
深圳市,app_name,华住酒店,6
深圳市,app_name,沪江开心词场,6
深圳市,app_name,和彩云,6
深圳市,app_name,海岛奇兵,6
深圳市,app_name,谷歌拼音输入法,6
深圳市,app_name,粉粉日记,6
深圳市,app_name,饿了么商家版,6
深圳市,app_name,堆糖,6
深圳市,app_name,懂球帝,6
深圳市,app_name,点我达骑手,6
深圳市,app_name,登山赛车之天朝历险,6
深圳市,app_name,大智慧,6
深圳市,app_name,大麦,6
深圳市,app_name,大大红包,6
深圳市,app_name,城市岛屿2,6
深圳市,app_name,超级视频,6
深圳市,app_name,捕鱼来了,6
深圳市,app_name,百思不得姐,6
深圳市,app_name,百度知道,6
深圳市,app_name,VSCO Cam,6
深圳市,app_name,Outlook,6
深圳市,app_name,MIX滤镜大师,6
深圳市,app_name,Microsoft Word,6
深圳市,app_name,LOFTER,6
深圳市,app_name,360智能摄像机,6
深圳市,app_name,2345天气王,6
深圳市,app_name,2345手机浏览器,6
深圳市,app_name,1905电影网,6
深圳市,app_name,追啊,5
深圳市,app_name,中华美食,5
深圳市,app_name,中国蓝TV,5
深圳市,app_name,支付通QPOS,5
深圳市,app_name,珍爱网,5
深圳市,app_name,浙江移动手机营业厅,5
深圳市,app_name,掌信,5
深圳市,app_name,云图TV电视直播,5
深圳市,app_name,有妖气漫画,5
深圳市,app_name,优拜单车,5
深圳市,app_name,学习通,5
深圳市,app_name,学而思,5
深圳市,app_name,新氧美容,5
深圳市,app_name,小蚁千里眼,5
深圳市,app_name,小伴龙,5
深圳市,app_name,相机360,5
深圳市,app_name,悟空问答,5
深圳市,app_name,沃行讯通,5
深圳市,app_name,蜗牛睡眠,5
深圳市,app_name,违章查询助手,5
深圳市,app_name,微众银行,5
深圳市,app_name,往返,5
深圳市,app_name,网易云课堂,5
深圳市,app_name,腾讯课堂,5
深圳市,app_name,淘新闻,5
深圳市,app_name,她社区,5
深圳市,app_name,搜狗地图,5
深圳市,app_name,搜房帮,5
深圳市,app_name,手电筒,5
深圳市,app_name,生日管家,5
深圳市,app_name,神州租车,5
深圳市,app_name,神州专车,5
深圳市,app_name,闪电借款,5
深圳市,app_name,三国杀,5
深圳市,app_name,如故,5
深圳市,app_name,全国违章查询,5
深圳市,app_name,屈臣氏莴笋,5
深圳市,app_name,企查查企业信用信息查询,5
深圳市,app_name,奇葩暴走运动会,5
深圳市,app_name,鹏淘,5
深圳市,app_name,那好吧,5
深圳市,app_name,免费小说大全,5
深圳市,app_name,咪咕善跑,5
深圳市,app_name,咪咕动漫,5
深圳市,app_name,美团开店宝,5
深圳市,app_name,漫画岛,5
深圳市,app_name,妈妈社区,5
深圳市,app_name,雷霆战机,5
深圳市,app_name,拉卡拉收款宝,5
深圳市,app_name,快贷,5
深圳市,app_name,跨境电商,5
深圳市,app_name,口袋图鉴,5
深圳市,app_name,口碑掌柜,5
深圳市,app_name,卷皮,5
深圳市,app_name,京东到家,5
深圳市,app_name,简书,5
深圳市,app_name,简拼,5
深圳市,app_name,兼职猫,5
深圳市,app_name,假装情侣,5
深圳市,app_name,集享卡,5
深圳市,app_name,欢乐升级,5
深圳市,app_name,欢乐斗地主2017,5
深圳市,app_name,红包锁屏,5
深圳市,app_name,荷包,5
深圳市,app_name,航班管家,5
深圳市,app_name,蜂鸟团队版,5
深圳市,app_name,疯狂动物园,5
深圳市,app_name,斐讯路由,5
深圳市,app_name,店长直聘,5
深圳市,app_name,单机斗地主（开心版）,5
深圳市,app_name,触漫,5
深圳市,app_name,车行易查违章,5
深圳市,app_name,超级星饭团,5
深圳市,app_name,曹操贷,5
深圳市,app_name,壁纸多多,5
深圳市,app_name,必要,5
深圳市,app_name,保险师,5
深圳市,app_name,宝宝知道,5
深圳市,app_name,爱口袋,5
深圳市,app_name,WiFi伴侣,5
深圳市,app_name,UC头条,5
深圳市,app_name,Twitter,5
深圳市,app_name,Soul,5
深圳市,app_name,PonyCar,5
深圳市,app_name,OPPO指南针,5
深圳市,app_name,LT来电闪光,5
深圳市,app_name,Firefox 火狐浏览器,5
深圳市,app_name,ETC车宝,5
深圳市,app_name,eSpace,5
深圳市,app_name,3D播播VR,5
深圳市,app_name,2345浏览器,5
深圳市,app_name,中维云视通监控软件,4
深圳市,app_name,中国象棋,4
深圳市,app_name,指旺财富,4
深圳市,app_name,知米背单词,4
深圳市,app_name,真实赛车3,4
深圳市,app_name,掌中投,4
深圳市,app_name,掌上飞车,4
深圳市,app_name,章鱼输入法,4
深圳市,app_name,云之家,4
深圳市,app_name,云集微店,4
深圳市,app_name,娱票儿,4
深圳市,app_name,柚子街,4
深圳市,app_name,永安行,4
深圳市,app_name,音悦Tai,4
深圳市,app_name,翼支付钱包,4
深圳市,app_name,宜人贷借款,4
深圳市,app_name,一账通,4
深圳市,app_name,氧气听书,4
深圳市,app_name,央视新闻,4
深圳市,app_name,信用钱包,4
深圳市,app_name,新华字典,4
深圳市,app_name,新2048,4
深圳市,app_name,小影,4
深圳市,app_name,小书亭,4
深圳市,app_name,小娜,4
深圳市,app_name,小咖秀,4
深圳市,app_name,现金巴士,4
深圳市,app_name,先花一亿元,4
深圳市,app_name,沃钱包,4
深圳市,app_name,我的汉克狗,4
深圳市,app_name,微商水印相机,4
深圳市,app_name,微爱,4
深圳市,app_name,网络助手,4
深圳市,app_name,玩图,4
深圳市,app_name,蛙趣视频,4
深圳市,app_name,天天练,4
深圳市,app_name,天天飞车,4
深圳市,app_name,天天德州,4
深圳市,app_name,腾讯微博,4
深圳市,app_name,随身乐队,4
深圳市,app_name,水星路由,4
深圳市,app_name,水果连连看经典,4
深圳市,app_name,首旅如家,4
深圳市,app_name,手机铃声,4
深圳市,app_name,全民直播,4
深圳市,app_name,全民突击,4
深圳市,app_name,全民枪战2,4
深圳市,app_name,趣推,4
